"","year","individual","sex","Salmon.med","project","WSHDFID","FOCALWSHD","site_id","revisitid","revisit","revisit_date","Salmon_year","BM","BMDensity","LogBM","SalmonDiv_year","diversity","EVI_year","EVI_Mean_MWS","relative_age","EVI_Mean_z","BMDensity_z","LogBM_z","diversity_z","relative_age_z"
"101",2019,12536,"male",0.958,"ht",15,12372,"201979","20197902","2","06/03/2019",2018,1722.74980335006,4.62404887877825,1.72705184557626,2018,0.86514000176535,2018,0.308404240610084,9,0.742529549253746,-0.742357893590873,-1.19067031894782,0.738618078186882,2.64274939086708
"102",2012,12661,"female",0.628,"ht",15,12374,"201273","20127301","1","05/23/2012",2011,5635.52377337341,15.1263621304274,2.78045533231897,2011,0.967318361301968,2011,0.24111883750512,1,-0.246949958043042,-0.603694705693848,-0.427015113465304,1.05960080458573,-0.765250995948614
"103",2015,12661,"female",0.648,"ht",15,12375,"201573b","201573b03","3","06/09/2015",2014,5528.80131514483,14.8399073809607,2.76253253920762,2014,0.967180704026377,2014,0.294615088813702,4,0.539750305972107,-0.607476799009629,-0.440008078106602,1.05916836852169,0.51274914910727
"104",2015,13290,"male",0.855,"ht",14,12391,"201585","20158503","3","06/09/2015",2014,10382.7720848771,29.4231682536942,3.41520443175943,2014,0.790526784719193,2014,0.167651738746569,1,-1.32733567808895,-0.414932414349455,0.0331404300310478,0.504228389984054,-0.765250995948614
"105",2015,13580,"female",0.493,"ht",212,12414,"201584","20158402","2","05/30/2015",NA,0,0,0,NA,0,2014,0.153002407265619,1,-1.54276447285125,-0.803409715523758,-2.44268072959365,-1.97912957153758,-0.765250995948614
"106",2016,13580,"female",0.692,"ht",212,12414,"201684","20168401","1","05/25/2016",NA,0,0,0,NA,0,2015,0.154054464474574,2,-1.52729322647793,-0.803409715523758,-2.44268072959365,-1.97912957153758,-0.339250947596653
"107",2013,14018,"male",0.802,"ht",15,12410,"201372","20137201","1","05/28/2013",2012,4206.37213662214,11.2903628398322,2.50881544631807,2012,0.983260069138644,2012,0.233697038576321,1,-0.356092767752718,-0.654341822920249,-0.623937959812337,1.10968002750608,-0.765250995948614
"108",2014,14018,"male",0.958,"wt",19,12409,"201421","20142101","1","05/27/2014",2013,8670.22528754134,30.9657925921558,3.46466634953637,2013,0.809399959886803,2013,0.155015780478983,2,-1.51315639378458,-0.394564976874189,0.068997394108796,0.563516513698072,-0.339250947596653
"109",2015,14018,"male",0.819,"ht",15,12372,"201579","20157901","1","05/19/2015",2014,5528.80131514483,14.8399073809607,2.76253253920762,2014,0.967180704026377,2014,0.294615088813702,3,0.539750305972107,-0.607476799009629,-0.440008078106602,1.05916836852169,0.0867491007553085
"110",2016,14018,"male",0.889,"wt",17,12363,"201613","20161301","1","05/25/2016",2015,6271.96612637734,11.8447406513236,2.55293443972537,2015,1.00472461514304,2015,0.308125105506027,4,0.738424669852181,-0.647022312180203,-0.591954299799673,1.17710867412607,0.51274914910727
"111",2017,14018,"male",0.865,"ht",17,12373,"201778","20177801","1","05/19/2017",2016,5615.73691109626,10.6054379022006,2.45147377293958,2016,1.27178738213089,2016,0.314849965574302,5,0.837318500013477,-0.663384961612313,-0.66550728051201,2.01605867739617,0.938749197459231
"112",2019,14018,"male",0.833,"wt",66,12426,"201952","20195202","2","06/05/2019",NA,0,0,0,NA,0,2018,0.317450283225381,7,0.875558012737968,-0.803409715523758,-2.44268072959365,-1.97912957153758,1.79074929416315
"113",2015,14247,"female",0.741,"ht",14,12391,"201585","20158502","2","05/30/2015",2014,10382.7720848771,29.4231682536942,3.41520443175943,2014,0.790526784719193,2014,0.167651738746569,1,-1.32733567808895,-0.414932414349455,0.0331404300310478,0.504228389984054,-0.765250995948614
"114",2013,14483,"male",0.723,"ht",15,12410,"201372","20137203","3","06/19/2013",2012,4206.37213662214,11.2903628398322,2.50881544631807,2012,0.983260069138644,2012,0.233697038576321,1,-0.356092767752718,-0.654341822920249,-0.623937959812337,1.10968002750608,-0.765250995948614
"115",2014,14483,"male",0.822,"ht",21,12373,"201472","20147202","2","06/02/2014",2013,6639.18703715964,17.820304094929,2.93493629209944,2013,0.834747669514381,2013,0.290672565636345,2,0.48177271037159,-0.568126295967667,-0.315025557166157,0.643143716377035,-0.339250947596653
"116",2015,14483,"male",0.812,"wt",22,12405,"201523","20152302","2","06/10/2015",2014,25128.8391559704,63.0928224004302,4.16033238262466,2014,0.527388557202046,2014,0.196045772986096,3,-0.9097812946268,0.0296117034565506,0.573314110477324,-0.322393079290412,0.0867491007553085
"117",2014,14642,"female",0.706,"kt",1,5991,"201461","20146101bs","1","05/30/2014",2013,6425.00538460576,34.750957049905,3.5765770394084,2013,0.59846431844467,2013,0.147579202524087,1,-1.62251653954021,-0.344589037493063,0.150126023304978,-0.0991159418613762,-0.765250995948614
"118",2013,14994,"male",0.925,"kt",9,11803,"201325","20132502bs","2","06/03/2013",2012,22471.384103287,60.3809661048106,4.11709978880071,2012,0.404886801803534,2012,0.268735339436051,1,0.159170262136815,-0.00619323113823334,0.541973037720618,-0.707219647408952,-0.765250995948614
"119",2019,17015,"male",0.232,"wt",58,12800,"201917","20191701","1","05/22/2019",2018,2340.32344795403,4.32872508126913,1.67311201280563,2018,0.498702277650775,2018,0.313463629374596,1,0.816931444329305,-0.746257085915768,-1.22977350646955,-0.412508053364806,-0.765250995948614
"120",2019,17886,"male",0.592,"wt",58,12797,"201916","20191601","1","05/22/2019",2018,2340.32344795403,4.32872508126913,1.67311201280563,2018,0.498702277650775,2018,0.313463629374596,1,0.816931444329305,-0.746257085915768,-1.22977350646955,-0.412508053364806,-0.765250995948614
"121",2019,17901,"female",0.352,"wt",14,12358,"201903","20190301","1","05/23/2019",2018,6820.66302953061,19.3287028049028,3.01203381866416,2018,0.787558567855656,2018,0.181320668274605,1,-1.12632438841031,-0.548210743200101,-0.259134411720048,0.494904044342551,-0.765250995948614
"122",2019,19202,"male",0.442,"ht",10,12193,"201933","20193302","2","06/03/2019",2018,2227.40507705648,3.79917142514446,1.56844328325177,2018,0.643856894842698,2018,0.292648510914903,1,0.510830385148732,-0.753248840623641,-1.30565214289044,0.0434801322641375,-0.765250995948614
"123",2019,19281,"male",0.588,"wt",17,12404,"201924","20192402","2","06/06/2019",2018,3763.44900591958,7.10735302637017,2.09277143092773,2018,1.17225356702176,2018,0.318084063662106,1,0.884878202932663,-0.709570557946611,-0.925545256599536,1.70338351322741,-0.765250995948614
"124",2019,19283,"female",0.561,"wt",17,12404,"201924","20192402","2","06/06/2019",2018,3763.44900591958,7.10735302637017,2.09277143092773,2018,1.17225356702176,2018,0.318084063662106,1,0.884878202932663,-0.709570557946611,-0.925545256599536,1.70338351322741,-0.765250995948614
"125",2013,20041,"male",0.778,"wt",22,12405,"201323","20132301","1","05/20/2013",2012,14001.2978464858,35.1540870201307,3.58778999947931,2012,0.876544749671176,2012,0.143381311074337,1,-1.6842495064499,-0.339266468505744,0.158254755965144,0.774444911709215,-0.765250995948614
"126",2014,20041,"male",0.736,"wt",22,12405,"201423","20142302","2","06/01/2014",2013,28061.9532422254,70.4572073995006,4.26909877261951,2013,0.345002375899093,2013,0.192827516468574,2,-0.957108036035256,0.126844482217152,0.652163308288452,-0.895340364778157,-0.339250947596653
"127",2013,20061,"male",0.87,"wt",58,12800,"201317","20131701","1","05/27/2013",2012,4801.9338565247,8.88178578115165,2.29069324250712,2012,0.794732237592699,2012,0.290196724560984,1,0.474775130345721,-0.68614252865523,-0.782063652832977,0.517439384319855,-0.765250995948614
"128",2015,20061,"male",0.895,"wt",58,12797,"201516","20151601","1","05/28/2015",2014,10711.5014033291,19.8122805730873,3.03554322465024,2014,0.215198599655174,2014,0.301052352527575,3,0.634414828052864,-0.541826013157692,-0.242091483264794,-1.30310547457822,0.0867491007553085
"129",2013,20086,"male",0.35,"wt",59,12727,"201330","20133001","1","05/27/2013",2012,12348.2283214767,34.6159962176214,3.57279486889427,2012,1.17969013930549,2012,0.13579467041295,1,-1.79581643058583,-0.346370940088925,0.147384173446413,1.72674473430708,-0.765250995948614
"130",2014,20086,"male",0.908,"wt",58,12797,"201427","20142702","2","06/06/2014",2013,13952.6172744443,25.8071355042982,3.28866810223891,2013,0.52595465893731,2013,0.31876013745194,2,0.894820346838937,-0.46267528932917,-0.0585909226150224,-0.32689752207537,-0.339250947596653
"131",2013,20213,"female",0.15,"wt",59,12727,"201330","20133001","1","05/27/2013",2012,12348.2283214767,34.6159962176214,3.57279486889427,2012,1.17969013930549,2012,0.13579467041295,1,-1.79581643058583,-0.346370940088925,0.147384173446413,1.72674473430708,-0.765250995948614
"132",2013,20237,"male",0.891,"wt",58,12403,"201314","20131401","1","05/20/2013",2012,4801.9338565247,8.88178578115165,2.29069324250712,2012,0.794732237592699,2012,0.290196724560984,1,0.474775130345721,-0.68614252865523,-0.782063652832977,0.517439384319855,-0.765250995948614
"133",2014,20237,"male",0.958,"wt",58,12403,"201414","20141401","1","05/22/2014",2013,13952.6172744443,25.8071355042982,3.28866810223891,2013,0.52595465893731,2013,0.31876013745194,2,0.894820346838937,-0.46267528932917,-0.0585909226150224,-0.32689752207537,-0.339250947596653
"134",2013,20242,"male",0.531,"wt",59,12727,"201330","20133001","1","05/27/2013",2012,12348.2283214767,34.6159962176214,3.57279486889427,2012,1.17969013930549,2012,0.13579467041295,1,-1.79581643058583,-0.346370940088925,0.147384173446413,1.72674473430708,-0.765250995948614
"135",2017,20242,"male",0.766,"wt",62,12782,"201754","20175402","2","05/31/2017",2016,25133.5812182541,75.1996184321761,4.33335645522831,2016,0.196355670410335,2016,0.290426723657123,5,0.478157429950456,0.18945905258388,0.698746326508933,-1.36229858386063,0.938749197459231
"136",2018,20242,"male",0.736,"nt",70,12808,"201868","20186801","1","05/25/2018",2017,67990.4951818007,143.531521555337,4.9734976260144,2017,0.539217967060097,2017,0.153297622840977,6,-1.53842311873026,1.0916526260464,1.16281080272028,-0.28523221425846,1.36474924581119
"137",2019,20242,"male",0.758,"wt",64,12783,"201957","20195701","1","05/22/2019",2018,22073.9438938432,48.2755149443228,3.89742730340169,2018,0.332778711863303,2018,0.193506799598609,7,-0.947118696508323,-0.166022823783586,0.382723482267784,-0.933739738447738,1.79074929416315
"138",2013,20382,"female",0.578,"ht",15,12377,"201380","20138002","2","06/06/2013",2012,4206.37213662214,11.2903628398322,2.50881544631807,2012,0.983260069138644,2012,0.233697038576321,1,-0.356092767752718,-0.654341822920249,-0.623937959812337,1.10968002750608,-0.765250995948614
"139",2013,20398,"female",0.59,"ht",15,12377,"201380","20138002","2","06/06/2013",2012,4206.37213662214,11.2903628398322,2.50881544631807,2012,0.983260069138644,2012,0.233697038576321,1,-0.356092767752718,-0.654341822920249,-0.623937959812337,1.10968002750608,-0.765250995948614
"140",2013,20726,"male",0.773,"wt",14,12359,"201302","20130201","1","05/28/2013",2012,27071.555004769,76.716594690028,4.35306880844418,2012,0.638134741953008,2012,0.0886343594844857,1,-2.48934220390497,0.209487855652081,0.713036616350442,0.0255045820230367,-0.765250995948614
"141",2013,20743,"male",0.776,"wt",58,12719,"2013p2a","2013p2a03","3","05/21/2013",2012,4801.9338565247,8.88178578115165,2.29069324250712,2012,0.794732237592699,2012,0.290196724560984,1,0.474775130345721,-0.68614252865523,-0.782063652832977,0.517439384319855,-0.765250995948614
"142",2014,20743,"male",0.809,"wt",58,12719,"2014p6a","2014p6a02","2","05/15/2014",2013,13952.6172744443,25.8071355042982,3.28866810223891,2013,0.52595465893731,2013,0.31876013745194,2,0.894820346838937,-0.46267528932917,-0.0585909226150224,-0.32689752207537,-0.339250947596653
"143",2016,20743,"male",0.899,"wt",58,12719,"2016p06a","2016p06a01","1","05/28/2016",2015,0,0,0,2015,0,2015,0.3191822872522,4,0.901028358637797,-0.803409715523758,-2.44268072959365,-1.97912957153758,0.51274914910727
"144",2018,20743,"male",0.805,"wt",59,12790,"201828","20182802","2","05/31/2018",2017,151963.964168909,426.003137610969,6.05679136123668,2017,0.110457491184508,2017,0.208597168260519,6,-0.725204137637054,4.82115619675239,1.94813466995668,-1.63213881114204,1.36474924581119
"145",2013,20770,"female",0.501,"wt",58,12406,"201349","20134902","2","06/05/2013",2012,4801.9338565247,8.88178578115165,2.29069324250712,2012,0.794732237592699,2012,0.290196724560984,1,0.474775130345721,-0.68614252865523,-0.782063652832977,0.517439384319855,-0.765250995948614
"146",2013,20799,"male",0.848,"wt",58,12719,"2013p4","2013p404","4","05/29/2013",2012,4801.9338565247,8.88178578115165,2.29069324250712,2012,0.794732237592699,2012,0.290196724560984,1,0.474775130345721,-0.68614252865523,-0.782063652832977,0.517439384319855,-0.765250995948614
"147",2014,20799,"male",0.857,"wt",58,12800,"201417","20141702","2","06/06/2014",2013,13952.6172744443,25.8071355042982,3.28866810223891,2013,0.52595465893731,2013,0.31876013745194,2,0.894820346838937,-0.46267528932917,-0.0585909226150224,-0.32689752207537,-0.339250947596653
"148",2013,20820,"female",0.696,"wt",22,12405,"201323","20132302","2","06/04/2013",2012,14001.2978464858,35.1540870201307,3.58778999947931,2012,0.876544749671176,2012,0.143381311074337,1,-1.6842495064499,-0.339266468505744,0.158254755965144,0.774444911709215,-0.765250995948614
"149",2013,20829,"male",0.355,"wt",57,12842,"201340","20134002","2","06/05/2013",2012,4190.93009046805,8.19758690613718,2.21894115683904,2012,0.542399837252983,2012,0.289314038333552,1,0.461794604212073,-0.695176081063331,-0.83407966988081,-0.275236698826508,-0.765250995948614
"150",2013,20887,"male",0.802,"wt",61,12788,"201341","20134102","2","06/10/2013",2012,14205.2432863129,39.0891051758829,3.69110460602325,2012,1.20327319612996,2012,0.2168972706608,1,-0.603145253324046,-0.28731199439752,0.233151733317686,1.80082846309923,-0.765250995948614
"151",2014,20887,"male",0.851,"wt",58,12719,"2014p6a","2014p6a02","2","05/15/2014",2013,13952.6172744443,25.8071355042982,3.28866810223891,2013,0.52595465893731,2013,0.31876013745194,2,0.894820346838937,-0.46267528932917,-0.0585909226150224,-0.32689752207537,-0.339250947596653
"152",2019,20887,"male",0.746,"wt",58,12719,"2019p07a","2019p07a02","2","06/18/2019",2018,2340.32344795403,4.32872508126913,1.67311201280563,2018,0.498702277650775,2018,0.313463629374596,7,0.816931444329305,-0.746257085915768,-1.22977350646955,-0.412508053364806,1.79074929416315
"153",2014,20933,"male",0.84,"wt",58,12719,"201428","20142802","2","05/31/2014",2013,13952.6172744443,25.8071355042982,3.28866810223891,2013,0.52595465893731,2013,0.31876013745194,1,0.894820346838937,-0.46267528932917,-0.0585909226150224,-0.32689752207537,-0.765250995948614
"154",2016,20933,"male",0.741,"wt",61,12788,"201642","20164201","1","05/20/2016",2015,8733.075482298,24.0311340788783,3.22012041320186,2015,0,2015,0.324922858659402,3,0.985447526919205,-0.486124029950168,-0.10828394168676,-1.97912957153758,0.0867491007553085
"155",2017,20933,"male",0.72,"wt",58,12719,"2017p07a","2017p07a02","2","05/30/2017",2016,14123.528046036,26.1232566559685,3.30039153904747,2016,0.0235101964754911,2016,0.327311465366931,4,1.0205736802753,-0.458501507267833,-0.050092124521345,-1.90527472598028,0.51274914910727
"156",2018,20933,"male",0.765,"wt",59,12790,"201828","20182801","1","05/17/2018",2017,151963.964168909,426.003137610969,6.05679136123668,2017,0.110457491184508,2017,0.208597168260519,5,-0.725204137637054,4.82115619675239,1.94813466995668,-1.63213881114204,0.938749197459231
"157",2019,20933,"male",0.762,"wt",61,12788,"201941","20194101","1","05/18/2019",2018,18676.2038309711,51.392016392881,3.95875422080471,2018,0.8047000797845,2018,0.296446555615208,6,0.566683322417851,-0.124875315078786,0.427181869106645,0.548752327466992,1.36474924581119
"158",2015,20934,"male",0.743,"wt",63,12845,"2015p11","2015p1103","3","06/18/2015",2014,7791.86904815143,36.385348985589,3.62127888931774,2014,0.467108082562602,2014,0.21991012799195,1,-0.558839052424405,-0.323009982417787,0.18253221979814,-0.511757942712897,-0.765250995948614
"159",2014,21017,"male",0.845,"wt",17,12404,"201424","20142401","1","05/22/2014",2013,16802.1472269097,31.7312103219303,3.48832906680679,2013,1.13273187817071,2013,0.30673417995548,1,0.717970124513503,-0.384459083063911,0.0861514641748569,1.57923022385354,-0.765250995948614
"160",2017,21017,"male",0.66,"wt",17,12404,"201714","20171402","2","06/03/2017",2016,5615.73691109626,10.6054379022006,2.45147377293958,2016,1.27178738213089,2016,0.314849965574302,4,0.837318500013477,-0.663384961612313,-0.66550728051201,2.01605867739617,0.51274914910727
"161",2014,21029,"male",0.794,"wt",58,12406,"201449","20144901","1","05/21/2014",2013,13952.6172744443,25.8071355042982,3.28866810223891,2013,0.52595465893731,2013,0.31876013745194,1,0.894820346838937,-0.46267528932917,-0.0585909226150224,-0.32689752207537,-0.765250995948614
"162",2015,21029,"male",0.62,"wt",60,12408,"201548","20154801","1","05/30/2015",2014,1975.59055653678,4.53958589416616,1.71191974961994,2014,0.328042769087085,2014,0.2716666091134,2,0.202276658803157,-0.743473067593493,-1.20164019325746,-0.948617211831274,-0.339250947596653
"163",2014,21162,"male",0.882,"wt",58,12719,"2014p2a","2014p2a04","4","05/28/2014",2013,13952.6172744443,25.8071355042982,3.28866810223891,2013,0.52595465893731,2013,0.31876013745194,1,0.894820346838937,-0.46267528932917,-0.0585909226150224,-0.32689752207537,-0.765250995948614
"164",2015,21162,"male",0.75,"wt",58,12797,"201516","20151602","2","06/14/2015",2014,10711.5014033291,19.8122805730873,3.03554322465024,2014,0.215198599655174,2014,0.301052352527575,2,0.634414828052864,-0.541826013157692,-0.242091483264794,-1.30310547457822,-0.339250947596653
"165",2014,21174,"female",0.431,"wt",19,12409,"201421","20142101","1","05/27/2014",2013,8670.22528754134,30.9657925921558,3.46466634953637,2013,0.809399959886803,2013,0.155015780478983,1,-1.51315639378458,-0.394564976874189,0.068997394108796,0.563516513698072,-0.765250995948614
"166",2014,21231,"male",0.675,"wt",64,12761,"201420","20142001","1","05/26/2014",2013,63320.1336061041,138.480557478928,4.93792521863721,2013,0.893396365435549,2013,0.172549619747722,1,-1.25530886906086,1.02496419617327,1.13702291193863,0.827382516078717,-0.765250995948614
"167",2016,21430,"male",0.546,"wt",14,12359,"201602","20160202","2","06/07/2016",2015,53005.6521511894,150.209809951702,5.01866834227373,2015,0.489668146980042,2015,0.204025509331958,1,-0.792433620042098,1.17982679649312,1.19555689957769,-0.440887838541295,-0.765250995948614
"168",2014,21529,"male",0.792,"wt",64,12791,"201446","20144602","2","06/05/2014",2013,63320.1336061041,138.480557478928,4.93792521863721,2013,0.893396365435549,2013,0.172549619747722,1,-1.25530886906086,1.02496419617327,1.13702291193863,0.827382516078717,-0.765250995948614
"169",2014,21609,"male",0.648,"wt",62,12782,"201454","20145402","2","06/06/2014",2013,23833.1557142082,71.3087482511809,4.28094512116966,2013,0.525084664625361,2013,0.222474028853451,1,-0.521135074382715,0.138087469003896,0.660751210122967,-0.32963051903742,-0.765250995948614
"170",2015,21609,"male",0.433,"nt",70,12808,"201568","20156801","1","06/02/2015",2014,22299.4667821447,47.0753505847486,3.87276958390272,2014,0.673250427838375,2014,0.158951275835398,2,-1.45528214726845,-0.181868724787617,0.364848094453242,0.135816869732169,-0.339250947596653
"171",2016,21609,"male",0.802,"wt",64,12783,"201657","20165701","1","05/26/2016",2015,25664.3987614079,56.1278071513524,4.04529098851209,2015,0,2015,0.233751559133599,3,-0.355291004343961,-0.0623481529147933,0.489915905928294,-1.97912957153758,0.0867491007553085
"172",2015,21621,"male",0.851,"wt",58,12403,"201525","20152501","1","05/26/2015",2014,10711.5014033291,19.8122805730873,3.03554322465024,2014,0.215198599655174,2014,0.301052352527575,1,0.634414828052864,-0.541826013157692,-0.242091483264794,-1.30310547457822,-0.765250995948614
"173",2016,21621,"male",0.818,"wt",58,12797,"201627","20162701","1","05/25/2016",2015,0,0,0,2015,0,2015,0.3191822872522,2,0.901028358637797,-0.803409715523758,-2.44268072959365,-1.97912957153758,-0.339250947596653
"174",2014,21659,"male",0.791,"wt",14,12386,"201401","20140102","2","06/07/2014",2013,97741.1115470915,276.983174324124,5.62756058784504,2013,0.288330420578896,2013,0.17039521959048,1,-1.28699084921906,2.85362936009031,1.63696775378539,-1.07336943875748,-0.765250995948614
"175",2016,21739,"male",0.675,"kt",40,11830,"201675","20167501","1","05/20/2016",2015,23763.7006879959,73.2320097291713,4.30719545511525,2015,0.720139636550876,2015,0.31684390596839,1,0.866640805709462,0.163480500168322,0.679781149187618,0.283114459157936,-0.765250995948614
"176",2017,21739,"male",0.795,"kt",11,6021,"201713","20171302","2","05/31/2017",2016,6345.64261107592,16.60552173708,2.86821258790091,2016,1.02939866630711,2016,0.313605792384264,2,0.8190220520729,-0.584165199998067,-0.363396295142201,1.25461964856199,-0.339250947596653
"177",2019,21739,"male",0.946,"ht",8,11796,"201902","20190201","1","05/25/2019",2018,1355.44774474302,4.33434696646616,1.67416647172568,2018,1.0053895189246,2018,0.253914399415597,4,-0.0587821577400033,-0.746182859552039,-1.22900908613736,1.17919740044312,0.51274914910727
"178",2015,21926,"male",0.671,"wt",61,12788,"201542","20154201","1","05/19/2015",2014,16000.7645035242,44.0299088137007,3.80732690929923,2014,0.872186202541218,2014,0.290720374129994,1,0.482475768130887,-0.222078024816061,0.317406027144176,0.760752987633938,-0.765250995948614
"179",2016,21926,"male",0.474,"wt",61,12725,"201661","20166101","1","05/26/2016",2015,8733.075482298,24.0311340788783,3.22012041320186,2015,0,2015,0.324922858659402,2,0.985447526919205,-0.486124029950168,-0.10828394168676,-1.97912957153758,-0.339250947596653
"180",2017,21926,"male",0.676,"wt",64,12791,"201743","20174301","1","05/25/2017",2016,52694.3970265705,115.242168022716,4.75567567035028,2016,0.621086932924502,2016,0.23873197193818,3,-0.282050506693619,0.718145204358784,1.00490277184254,-0.0280493431516544,0.0867491007553085
"181",2015,21969,"male",0.72,"wt",64,12791,"201545","20154501","1","05/29/2015",2014,32142.1278160902,70.2945417996096,4.2668197718898,2014,0.651825965111862,2014,0.188963416177376,1,-1.01393236755209,0.124696790551363,0.650511167591707,0.068514140575296,-0.765250995948614
"182",2015,21972,"female",0.23,"wt",58,12797,"201527","20152701","1","05/28/2015",2014,10711.5014033291,19.8122805730873,3.03554322465024,2014,0.215198599655174,2014,0.301052352527575,1,0.634414828052864,-0.541826013157692,-0.242091483264794,-1.30310547457822,-0.765250995948614
"183",2015,21976,"female",0.701,"wt",58,12797,"201527","20152701","1","05/28/2015",2014,10711.5014033291,19.8122805730873,3.03554322465024,2014,0.215198599655174,2014,0.301052352527575,1,0.634414828052864,-0.541826013157692,-0.242091483264794,-1.30310547457822,-0.765250995948614
"184",2014,22097,"male",0.816,"nt",54,12141,"201459","20145902","2","06/16/2014",2013,82686.0897520591,179.943448446176,5.19818454292254,2013,0.8234199434688,2013,0.306882983222094,1,0.720158381938426,1.57240327013563,1.32569552434892,0.607558839045874,-0.765250995948614
"185",2014,22208,"male",0.865,"nt",53,820,"201445","20144502","2","06/10/2014",2013,22.1813412309479,0.110956069605524,0.105220968566555,2013,0.0186790788417886,2013,0.326641371510978,1,1.01071947553201,-0.801944750428986,-2.36640175256061,-1.92045118131438,-0.765250995948614
"186",2014,22360,"male",0.646,"nt",14,12395,"201431","20143102","2","06/14/2014",2013,97741.1115470915,276.983174324124,5.62756058784504,2013,0.288330420578896,2013,0.17039521959048,1,-1.28699084921906,2.85362936009031,1.63696775378539,-1.07336943875748,-0.765250995948614
"187",2019,22360,"male",0.52,"nt",14,12395,"201972","20197202","2","06/08/2019",2018,6820.66302953061,19.3287028049028,3.01203381866416,2018,0.787558567855656,2018,0.181320668274605,6,-1.12632438841031,-0.548210743200101,-0.259134411720048,0.494904044342551,1.36474924581119
"188",2014,22442,"female",0.162,"nt",122,280,"201401","20140101","1","06/02/2014",2013,44006.0808952362,90.1206678881155,4.51218464887628,2013,0.14212313491041,2013,0.319801537577594,1,0.910134873254473,0.386463296768354,0.828386186909036,-1.53266447330369,-0.765250995948614
"189",2014,22494,"male",0.726,"nt",122,280,"201401","20140101","1","06/02/2014",2013,44006.0808952362,90.1206678881155,4.51218464887628,2013,0.14212313491041,2013,0.319801537577594,1,0.910134873254473,0.386463296768354,0.828386186909036,-1.53266447330369,-0.765250995948614
"190",2014,22896,"male",0.666,"nt",49,12396,"201430","20143001","1","06/04/2014",2013,13028.3612906413,43.290315617404,3.79076604406469,2013,0.248302899090052,2013,0.317156881119027,1,0.871243326963074,-0.231842954492801,0.305400379637961,-1.1991117489369,-0.765250995948614
"191",2019,22896,"male",0.867,"nt",49,12396,"201930","20193002","2","06/08/2019",2018,964.927374358375,3.20623673630031,1.43656836107465,2018,0.692398999598544,2018,0.322400798739541,6,0.948358849558023,-0.761077422022786,-1.40125365936591,0.195970123298746,1.36474924581119
"192",2014,22919,"male",0.776,"nt",14,12395,"201431","20143101","1","06/04/2014",2013,97741.1115470915,276.983174324124,5.62756058784504,2013,0.288330420578896,2013,0.17039521959048,1,-1.28699084921906,2.85362936009031,1.63696775378539,-1.07336943875748,-0.765250995948614
"193",2019,22919,"male",0.839,"nt",14,12395,"201931","20193101","1","05/29/2019",2018,6820.66302953061,19.3287028049028,3.01203381866416,2018,0.787558567855656,2018,0.181320668274605,6,-1.12632438841031,-0.548210743200101,-0.259134411720048,0.494904044342551,1.36474924581119
"194",2014,22984,"female",0.681,"nt",14,12395,"201431","20143101","1","06/04/2014",2013,97741.1115470915,276.983174324124,5.62756058784504,2013,0.288330420578896,2013,0.17039521959048,1,-1.28699084921906,2.85362936009031,1.63696775378539,-1.07336943875748,-0.765250995948614
"195",2017,22984,"female",0.826,"nt",14,12395,"201772","20177202","2","06/06/2017",2016,37269.2574642561,105.615304284514,4.66922706882387,2016,0.352666980229232,2016,0.213171879416157,4,-0.657929770071114,0.591040671918776,0.942232650285931,-0.871262804658641,0.51274914910727
"196",2018,22984,"female",0.449,"nt",14,12395,"201831","20183102","2","06/09/2018",2017,73578.1237313756,208.509008638709,5.34476673909979,2017,0.263770314246628,2017,0.162736356810297,5,-1.39961985076293,1.94955747849434,1.4319589443495,-1.1505224673139,0.938749197459231
"197",2014,23036,"male",0.878,"kt",39,6033,"201437","20143703bs","3","06/23/2014",2013,42143.3082340287,77.677484030787,4.36535701576996,2013,0.341707385832318,2013,0.290323499601819,1,0.476639447109155,0.222174582472479,0.721944839655641,-0.905691234569833,-0.765250995948614
"198",2013,23234,"female",0.601,"wt",66,12426,"201353","20135302","2","06/05/2013",NA,0,0,0,NA,0,2012,0.291613110859623,1,0.495604094017574,-0.803409715523758,-2.44268072959365,-1.97912957153758,-0.765250995948614
"199",2016,23234,"female",0.897,"wt",58,12406,"201649","20164902","2","05/31/2016",2015,0,0,0,2015,0,2015,0.3191822872522,4,0.901028358637797,-0.803409715523758,-2.44268072959365,-1.97912957153758,0.51274914910727
"200",2016,23285,"female",0.843,"wt",58,12719,"2016p02a","2016p02a01","1","05/28/2016",2015,0,0,0,2015,0,2015,0.3191822872522,1,0.901028358637797,-0.803409715523758,-2.44268072959365,-1.97912957153758,-0.765250995948614
"201",2013,23311,"male",0.769,"wt",22,12405,"201323","20132302","2","06/04/2013",2012,14001.2978464858,35.1540870201307,3.58778999947931,2012,0.876544749671176,2012,0.143381311074337,1,-1.6842495064499,-0.339266468505744,0.158254755965144,0.774444911709215,-0.765250995948614
"202",2015,23311,"male",0.783,"wt",66,12426,"201553","20155302","2","06/09/2015",NA,0,0,0,NA,0,2014,0.32393763929245,3,0.970959178350197,-0.803409715523758,-2.44268072959365,-1.97912957153758,0.0867491007553085
"203",2014,23400,"male",0.495,"wt",58,12719,"2014p2a","2014p2a05","5","05/31/2014",2013,13952.6172744443,25.8071355042982,3.28866810223891,2013,0.52595465893731,2013,0.31876013745194,1,0.894820346838937,-0.46267528932917,-0.0585909226150224,-0.32689752207537,-0.765250995948614
